MODIFICATION FLAG	RECORD KEY	GROUP KEY	ASSET CATEGORY	OWNER KEY	OWNER BIC	ISO CURRENCY CODE	CORRESPONDENT BIC	ACCOUNT NUMBER	PREFERRED	INTERMEDIARY 1 BIC	INTERMEDIARY 1 AC NUMBER	INTERMEDIARY 2 BIC	INTERMEDIARY 2 AC NUMBER	INSTITUTION NAME	CITY	CPS	COUNTRY NAME	ISO COUNTRY CODE	START DATE	STOP DATE	FIELD A	FIELD B
A	SI000000CYD4	SI000000CYD4	WHLS	BD00000010N7	HANDNOKKXXX	THB	SICOTHBKXXX							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYD6	SI000000CYD6	COPA	BD00000010N7	HANDNOKKXXX	TRY	DEUTTRISCUS							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI000000CYD7	SI000000CYD7	WHLS	BD00000010N7	HANDNOKKXXX	TRY	DEUTTRISCUS							HANDELSBANKEN	OSLO		NORWAY	NO				
A	SI0000000DW4	SI0000000DW4	COPA	BD00000010N8	HANDPLPWXXX	CHF	CRESCHZZ80A	0835-0826952-53-010						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI0000000L8O	SI0000000L8O	COPA	BD00000010N8	HANDPLPWXXX	DKK	HANDDKKKXXX	0880 3900788						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI0000000RDN	SI0000000RDN	COPA	BD00000010N8	HANDPLPWXXX	EUR	HANDDEFFXXX	DE30514206001190004000						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI00000013FM	SI00000013FM	COPA	BD00000010N8	HANDPLPWXXX	GBP	HANDGB22XXX	14926001						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI0000001SPD	SI0000001SPD	COPA	BD00000010N8	HANDPLPWXXX	NOK	HANDNOKKXXX	83960203537						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI00000021DG	SI00000021DG	COPA	BD00000010N8	HANDPLPWXXX	SEK	HANDSESSXXX	40 409 759						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI0000002CT0	SI0000002CT0	ANYY	BD00000010N8	HANDPLPWXXX	USD	PNBPUS3NNYC	2000193009495						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL		20120319		
A	SI00000075HL	SI00000075HL	COPA	BD00000010N8	HANDPLPWXXX	EUR	HANDSESSXXX	43923259						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI00000075HM	SI00000075HM	COPA	BD00000010N8	HANDPLPWXXX	JPY	HANDLULBXXX	20037 046						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI00000075HN	SI00000075HN	COPA	BD00000010N8	HANDPLPWXXX	HKD	HANDHKHHXXX	0000260001						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI000000B1OZ	SI000000B1OZ	COPA	BD00000010N8	HANDPLPWXXX	USD	CHASUS33XXX							SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL	20120320			
A	SI000000B1P0	SI000000B1P0	WHLS	BD00000010N8	HANDPLPWXXX	USD	CHASUS33XXX							SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL	20120320			
A	SI000000CYCD	SI000000CYCD	WHLS	BD00000010N8	HANDPLPWXXX	CHF	CRESCHZZ80A	0835-0826952-53-010						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI000000CYCG	SI000000CYCG	WHLS	BD00000010N8	HANDPLPWXXX	DKK	HANDDKKKXXX	0880 3900788						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI000000CYCH	SI000000CYCH	WHLS	BD00000010N8	HANDPLPWXXX	EUR	HANDSESSXXX	43923259						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI000000CYCI	SI000000CYCI	WHLS	BD00000010N8	HANDPLPWXXX	EUR	HANDDEFFXXX	DE30514206001190004000						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI000000CYCJ	SI000000CYCJ	WHLS	BD00000010N8	HANDPLPWXXX	GBP	HANDGB22XXX	14926001						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI000000CYCK	SI000000CYCK	WHLS	BD00000010N8	HANDPLPWXXX	HKD	HANDHKHHXXX	0000260001						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI000000CYCL	SI000000CYCL	WHLS	BD00000010N8	HANDPLPWXXX	JPY	HANDLULBXXX	20037 046						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI000000CYCM	SI000000CYCM	WHLS	BD00000010N8	HANDPLPWXXX	NOK	HANDNOKKXXX	83960203537						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI000000CYCN	SI000000CYCN	WHLS	BD00000010N8	HANDPLPWXXX	SEK	HANDSESSXXX	40 409 759						SVENSKA HANDELSBANKEN AB SPOLKA AKCYJNA ODDZIAL W POLSCE	WARSZAWA		POLAND	PL				
A	SI00000000FE	SI00000000FE	COPA	BD00000010NF	HANDSESSXXX	AED	BBMEAEADXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000002SF	SI00000002SF	COPA	BD00000010NF	HANDSESSXXX	AUD	WPACAU2SXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000077D	SI000000077D	COPA	BD00000010NF	HANDSESSXXX	CAD	ROYCCAT2XXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE	20110614			
A	SI0000000DW6	SI0000000DW6	COPA	BD00000010NF	HANDSESSXXX	CHF	CRESCHZZ80A							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI0000000JFE	SI0000000JFE	COPA	BD00000010NF	HANDSESSXXX	CZK	GIBACZPXXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI0000000L8R	SI0000000L8R	COPA	BD00000010NF	HANDSESSXXX	DKK	HANDDKKKXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000013FQ	SI00000013FQ	COPA	BD00000010NF	HANDSESSXXX	GBP	HANDGB22XXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI0000001A5G	SI0000001A5G	COPA	BD00000010NF	HANDSESSXXX	HKD	HSBCHKHHHKH							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI0000001BR6	SI0000001BR6	COPA	BD00000010NF	HANDSESSXXX	HRK	RZBHHR2XXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI0000001C5D	SI0000001C5D	COPA	BD00000010NF	HANDSESSXXX	HUF	UBRTHUHBXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI0000001JKQ	SI0000001JKQ	COPA	BD00000010NF	HANDSESSXXX	JPY	SMBCJPJTXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI0000001PLG	SI0000001PLG	COPA	BD00000010NF	HANDSESSXXX	LTL	CBVILT2XXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI0000001PRM	SI0000001PRM	COPA	BD00000010NF	HANDSESSXXX	LVL	HABALV22XXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI0000001SPG	SI0000001SPG	COPA	BD00000010NF	HANDSESSXXX	NOK	HANDNOKKXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI0000001V2W	SI0000001V2W	COPA	BD00000010NF	HANDSESSXXX	NZD	WPACNZ2WXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI0000001YHQ	SI0000001YHQ	COPA	BD00000010NF	HANDSESSXXX	RUB	IMBKRUMMXXX	30111810400013500000						SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE	20090601			
A	SI0000001ZH9	SI0000001ZH9	COPA	BD00000010NF	HANDSESSXXX	SAR	SABBSARIXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000025FP	SI00000025FP	COPA	BD00000010NF	HANDSESSXXX	THB	BKKBTHBKXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000026F5	SI00000026F5	COPA	BD00000010NF	HANDSESSXXX	TRY	TGBATRIS093							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE		20120917		
A	SI00000090Y9	SI00000090Y9	WHLS	BD00000010NF	HANDSESSXXX	AUD	WPACAU2SXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YA	SI00000090YA	WHLS	BD00000010NF	HANDSESSXXX	CAD	ROYCCAT2XXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE	20110614			
A	SI00000090YB	SI00000090YB	WHLS	BD00000010NF	HANDSESSXXX	CHF	CRESCHZZ80A							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YC	SI00000090YC	WHLS	BD00000010NF	HANDSESSXXX	CZK	GIBACZPXXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YD	SI00000090YD	WHLS	BD00000010NF	HANDSESSXXX	DKK	DABADKKKXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YF	SI00000090YF	COPA	BD00000010NF	HANDSESSXXX	EUR	HANDSESSGBG							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE		20120917		
A	SI00000090YG	SI00000090YG	COPA	BD00000010NF	HANDSESSXXX	EUR	HANDSESSMLM							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE		20120917		
A	SI00000090YH	SI00000090YH	COPA	BD00000010NF	HANDSESSXXX	GBP	MIDLGB22XXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YI	SI00000090YI	WHLS	BD00000010NF	HANDSESSXXX	GBP	MIDLGB22XXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YJ	SI00000090YJ	WHLS	BD00000010NF	HANDSESSXXX	HKD	HSBCHKHHHKH							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YK	SI00000090YK	COPA	BD00000010NF	HANDSESSXXX	HKD	HANDHKHHXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YL	SI00000090YL	WHLS	BD00000010NF	HANDSESSXXX	HKD	UBRTHUHBXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE		20120917		
A	SI00000090YM	SI00000090YM	COPA	BD00000010NF	HANDSESSXXX	ILS	POALILITXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YN	SI00000090YN	WHLS	BD00000010NF	HANDSESSXXX	ILS	POALILITXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YO	SI00000090YO	WHLS	BD00000010NF	HANDSESSXXX	JPY	SMBCJPJTXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YP	SI00000090YP	WHLS	BD00000010NF	HANDSESSXXX	LTL	CBVILT2XXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YQ	SI00000090YQ	WHLS	BD00000010NF	HANDSESSXXX	LVL	HABALV22XXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YR	SI00000090YR	COPA	BD00000010NF	HANDSESSXXX	MXN	BCMRMXMMCOR	0095001020						SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YS	SI00000090YS	WHLS	BD00000010NF	HANDSESSXXX	MXN	BCMRMXMMCOR							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YU	SI00000090YU	WHLS	BD00000010NF	HANDSESSXXX	NOK	HANDNOKKXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YV	SI00000090YV	WHLS	BD00000010NF	HANDSESSXXX	NZD	WPACNZ2WXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YW	SI00000090YW	COPA	BD00000010NF	HANDSESSXXX	PLN	HANDPLPWXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090YX	SI00000090YX	WHLS	BD00000010NF	HANDSESSXXX	PLN	HANDPLPWXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090Z0	SI00000090Z0	COPA	BD00000010NF	HANDSESSXXX	SGD	HANDSGSGXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090Z1	SI00000090Z1	WHLS	BD00000010NF	HANDSESSXXX	THB	BKKBTHBKXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI00000090Z2	SI00000090Z2	WHLS	BD00000010NF	HANDSESSXXX	TRY	TGBATRIS093							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE		20120917		
A	SI00000090Z3	SI00000090Z3	WHLS	BD00000010NF	HANDSESSXXX	USD	CITIUS33XXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE		20120917		
A	SI00000090Z4	SI00000090Z4	COPA	BD00000010NF	HANDSESSXXX	USD	CHASUS33XXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE	20120320			
A	SI00000090Z5	SI00000090Z5	WHLS	BD00000010NF	HANDSESSXXX	USD	CHASUS33XXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE	20120320			
A	SI00000090Z6	SI00000090Z6	WHLS	BD00000010NF	HANDSESSXXX	NZD	NEDSZAJJXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE		20120917		
A	SI00000090Z7	SI00000090Z7	WHLS	BD00000010NF	HANDSESSXXX	ZAR	NEDSZAJJXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000AZ3X	SI000000AZ3X	WHLS	BD00000010NF	HANDSESSXXX	HUF	UBRTHUHBXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000AZ3Y	SI000000AZ3Y	COPA	BD00000010NF	HANDSESSXXX	SGD	SCBLSGSGXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000AZ3Z	SI000000AZ3Z	COPA	BD00000010NF	HANDSESSXXX	ZAR	NEDSZAJJXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000CY6V	SI000000CY6V	COPA	BD00000010NF	HANDSESSXXX	BGN	RZBBBGSFXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000CY6W	SI000000CY6W	WHLS	BD00000010NF	HANDSESSXXX	BGN	RZBBBGSFXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000CY6X	SI000000CY6X	COPA	BD00000010NF	HANDSESSXXX	MAD	BMCIMAMCXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000CY6Y	SI000000CY6Y	WHLS	BD00000010NF	HANDSESSXXX	MAD	BMCIMAMCXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000CY6Z	SI000000CY6Z	COPA	BD00000010NF	HANDSESSXXX	OMR	BMUSOMRXXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000CY70	SI000000CY70	WHLS	BD00000010NF	HANDSESSXXX	OMR	BMUSOMRXXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000CY71	SI000000CY71	COPA	BD00000010NF	HANDSESSXXX	QAR	BBMEQAQXXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000CY72	SI000000CY72	WHLS	BD00000010NF	HANDSESSXXX	QAR	BBMEQAQXXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000CY73	SI000000CY73	COPA	BD00000010NF	HANDSESSXXX	RON	RZBRROBUXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000CY74	SI000000CY74	WHLS	BD00000010NF	HANDSESSXXX	RON	RZBRROBUXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000CY75	SI000000CY75	WHLS	BD00000010NF	HANDSESSXXX	SAR	SABBSARIXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000CY76	SI000000CY76	WHLS	BD00000010NF	HANDSESSXXX	SGD	SCBLSGSGXXX							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE				
A	SI000000CY77	SI000000CY77	COPA	BD00000010NF	HANDSESSXXX	TRY	DEUTTRISCUS							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE	20120917			
A	SI000000CY78	SI000000CY78	WHLS	BD00000010NF	HANDSESSXXX	TRY	DEUTTRISCUS							SVENSKA HANDELSBANKEN	STOCKHOLM		SWEDEN	SE	20120917			
A	SI00000002SH	SI00000002SH	COPA	BD00000010NG	HANDSGSGXXX	AUD	WPACAU2SXXX	SVN0001974						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000077E	SI000000077E	ANYY	BD00000010NG	HANDSGSGXXX	CAD	BOFMCAM2XXX	1051-342						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG		20120917		
A	SI0000000DW9	SI0000000DW9	COPA	BD00000010NG	HANDSGSGXXX	CHF	UBSWCHZH80A	92227.05B						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI0000000JFF	SI0000000JFF	COPA	BD00000010NG	HANDSGSGXXX	CZK	COBACZPXXXX	12189162/6200						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI0000000L8T	SI0000000L8T	COPA	BD00000010NG	HANDSGSGXXX	DKK	HANDDKKKXXX	0880-390-0044						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI0000000RDR	SI0000000RDR	COPA	BD00000010NG	HANDSGSGXXX	EUR	HANDDEFFXXX	DE93514206001190179018						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI00000013FS	SI00000013FS	COPA	BD00000010NG	HANDSGSGXXX	GBP	HANDGB22XXX							"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI0000001A5H	SI0000001A5H	COPA	BD00000010NG	HANDSGSGXXX	HKD	SCBLHKHHXXX	447-094-1284-6						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI0000001C5E	SI0000001C5E	COPA	BD00000010NG	HANDSGSGXXX	HUF	UBRTHUHBXXX	12001008-00001034-00100005						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI0000001JKR	SI0000001JKR	COPA	BD00000010NG	HANDSGSGXXX	JPY	SMBCJPJTXXX	4328						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI0000001R3U	SI0000001R3U	COPA	BD00000010NG	HANDSGSGXXX	MYR	MBBEMYKLXXX	6-14011-681284						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI0000001SPH	SI0000001SPH	COPA	BD00000010NG	HANDSGSGXXX	NOK	HANDNOKKXXX	8396-02-07001						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI0000001V2Y	SI0000001V2Y	COPA	BD00000010NG	HANDSGSGXXX	NZD	WPACNZ2WXXX	RET009845NZD220001						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG	20100117			
A	SI0000001XI4	SI0000001XI4	COPA	BD00000010NG	HANDSGSGXXX	PLN	HANDPLPWXXX	PL29225000010000000612121451						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI00000021DL	SI00000021DL	COPA	BD00000010NG	HANDSGSGXXX	SEK	HANDSESSXXX	SE4860000000000040742199						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI00000023TT	SI00000023TT	COPA	BD00000010NG	HANDSGSGXXX	SGD	SCBLSGSGXXX	0109393368						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI00000025FQ	SI00000025FQ	COPA	BD00000010NG	HANDSGSGXXX	THB	BKKBTHBKXXX	610-342						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI0000002CT5	SI0000002CT5	ANYY	BD00000010NG	HANDSGSGXXX	USD	CITIUS33XXX	36055484						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG		20120319		
A	SI0000002JD8	SI0000002JD8	COPA	BD00000010NG	HANDSGSGXXX	ZAR	NEDSZAJJXXX	1986-246779						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI00000091Y8	SI00000091Y8	COPA	BD00000010NG	HANDSGSGXXX	CNY	HANDHKHHXXX	0001180051						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000B1PE	SI000000B1PE	COPA	BD00000010NG	HANDSGSGXXX	USD	CHASUS33XXX	409347007						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG	20120320			
A	SI000000B1PF	SI000000B1PF	WHLS	BD00000010NG	HANDSGSGXXX	USD	CHASUS33XXX	409347007						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG	20120320			
A	SI000000CYB0	SI000000CYB0	WHLS	BD00000010NG	HANDSGSGXXX	AUD	WPACAU2SXXX	SVN0001974						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYB2	SI000000CYB2	COPA	BD00000010NG	HANDSGSGXXX	CAD	ROYCCAT2XXX	09591-1002690						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG	20120917			
A	SI000000CYB3	SI000000CYB3	WHLS	BD00000010NG	HANDSGSGXXX	CAD	ROYCCAT2XXX	09591-1002690						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG	20120917			
A	SI000000CYB4	SI000000CYB4	WHLS	BD00000010NG	HANDSGSGXXX	CHF	UBSWCHZH80A	92227.05B						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYBA	SI000000CYBA	WHLS	BD00000010NG	HANDSGSGXXX	CNY	HANDHKHHXXX	0001180051						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYBJ	SI000000CYBJ	WHLS	BD00000010NG	HANDSGSGXXX	CZK	COBACZPXXXX	12189162/6200						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYBK	SI000000CYBK	WHLS	BD00000010NG	HANDSGSGXXX	DKK	HANDDKKKXXX	0880-390-0044						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYBL	SI000000CYBL	WHLS	BD00000010NG	HANDSGSGXXX	EUR	HANDDEFFXXX	DE93514206001190179018						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYBM	SI000000CYBM	WHLS	BD00000010NG	HANDSGSGXXX	GBP	HANDGB22XXX							"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYBN	SI000000CYBN	WHLS	BD00000010NG	HANDSGSGXXX	HKD	SCBLHKHHXXX	447-094-1284-6						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYBO	SI000000CYBO	WHLS	BD00000010NG	HANDSGSGXXX	HUF	UBRTHUHBXXX	12001008-00001034-00100005						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYBR	SI000000CYBR	WHLS	BD00000010NG	HANDSGSGXXX	JPY	SMBCJPJTXXX	4328						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYBS	SI000000CYBS	WHLS	BD00000010NG	HANDSGSGXXX	MYR	MBBEMYKLXXX	6-14011-681284						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYBT	SI000000CYBT	WHLS	BD00000010NG	HANDSGSGXXX	NOK	HANDNOKKXXX	8396-02-07001						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYBV	SI000000CYBV	WHLS	BD00000010NG	HANDSGSGXXX	NZD	WPACNZ2WXXX	RET009845NZD220001						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYBW	SI000000CYBW	WHLS	BD00000010NG	HANDSGSGXXX	PLN	HANDPLPWXXX	PL29225000010000000612121451						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
