MODIFICATION FLAG	RECORD KEY	INSTITUTION NAME	COUNTRY NAME	ISO COUNTRY CODE	IBAN ISO COUNTRY CODE	IBAN BIC	ROUTING BIC	IBAN NATIONAL ID	SERVICE CONTEXT	FIELD A	FIELD B
A	IB0000003QNI	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201334	SEPA		
A	IB0000003QNJ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201342	SEPA		
A	IB0000003QNK	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202717	SEPA		
A	IB0000003QNL	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203351	SEPA		
A	IB0000003QNM	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206151	SEPA		
A	IB0000003QNN	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201608	SEPA		
A	IB0000003QNO	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201719	SEPA		
A	IB0000003QNP	"BARCLAYS BANK PLC, CITY OF CARDIFF GROUP OF BRANCHES"	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201815	SEPA		
A	IB0000003QNQ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206985	SEPA		
A	IB0000003QNR	"BARCLAYS BANK PLC, CARDIFF WEST GROUP OF BRANCHES"	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201827	SEPA		
A	IB0000003QNS	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202015	SEPA		
A	IB0000003QNT	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206877	SEPA		
A	IB0000003QNU	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202062	SEPA		
A	IB0000003QNV	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202267	SEPA		
A	IB0000003QNW	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202355	SEPA		
A	IB0000003QNX	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202461	SEPA		
A	IB0000003QNY	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204347	SEPA		
A	IB0000003QNZ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202937	SEPA		
A	IB0000003QO0	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205740	SEPA		
A	IB0000003QO1	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203047	SEPA		
A	IB0000003QO2	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206325	SEPA		
A	IB0000003QO3	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209709	SEPA		
A	IB0000003QO4	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209921	SEPA		
A	IB0000003QO5	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203535	SEPA		
A	IB0000003QO6	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204112	SEPA		
A	IB0000003QO7	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204304	SEPA		
A	IB0000003QO8	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204846	SEPA		
A	IB0000003QO9	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204911	SEPA		
A	IB0000003QOA	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205101	SEPA		
A	IB0000003QOB	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209260	SEPA		
A	IB0000003QOC	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200353	SEPA		
A	IB0000003QOD	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200605	SEPA		
A	IB0000003QOE	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201053	SEPA		
A	IB0000003QOF	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201990	SEPA		
A	IB0000003QOG	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203200	SEPA		
A	IB0000003QOH	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202748	SEPA		
A	IB0000003QOI	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206563	SEPA		
A	IB0000003QOJ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203019	SEPA		
A	IB0000003QOK	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203152	SEPA		
A	IB0000003QOL	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203229	SEPA		
A	IB0000003QOM	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203590	SEPA		
A	IB0000003QON	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203616	SEPA		
A	IB0000003QOO	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203647	SEPA		
A	IB0000003QOP	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203775	SEPA		
A	IB0000003QOQ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203883	SEPA		
A	IB0000003QOR	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204141	SEPA		
A	IB0000003QOS	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204734	SEPA		
A	IB0000003QOT	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204735	SEPA		
A	IB0000003QOU	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200000	SEPA		
A	IB0000003QOV	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206611	SEPA		
A	IB0000003QOW	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205706	SEPA		
A	IB0000003QOX	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209448	SEPA		
A	IB0000003QOY	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206582	SEPA		
A	IB0000003QOZ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206759	SEPA		
A	IB0000003QP0	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206917	SEPA		
A	IB0000003QP1	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207164	SEPA		
A	IB0000003QP2	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207174	SEPA		
A	IB0000003QP3	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207767	SEPA		
A	IB0000003QP4	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207898	SEPA		
A	IB0000003QP5	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208014	SEPA		
A	IB0000003QP6	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207463	SEPA		
A	IB0000003QP7	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208294	SEPA		
A	IB0000003QP8	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208798	SEPA		
A	IB0000003QP9	"BARCLAYS BANK PLC, WIMBLEDON GROUP"	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209689	SEPA		
A	IB0000003QPA	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205330	SEPA		
A	IB0000003QPB	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205942	SEPA		
A	IB0000003QPC	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200415	SEPA		
A	IB0000003QPD	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206253	SEPA		
A	IB0000003QPE	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206518	SEPA		
A	IB0000003QPF	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206737	SEPA		
A	IB0000003QPG	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206810	SEPA		
A	IB0000003QPH	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207102	SEPA		
A	IB0000003QPI	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207103	SEPA		
A	IB0000003QPJ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206879	SEPA		
A	IB0000003QPK	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206934	SEPA		
A	IB0000003QPL	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207655	SEPA		
A	IB0000003QPM	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207689	SEPA		
A	IB0000003QPN	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207217	SEPA		
A	IB0000003QPO	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209561	SEPA		
A	IB0000003QPP	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207858	SEPA		
A	IB0000003QPQ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207925	SEPA		
A	IB0000003QPR	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207973	SEPA		
A	IB0000003QPS	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208916	SEPA		
A	IB0000003QPT	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209008	SEPA		
A	IB0000003QPU	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209179	SEPA		
A	IB0000003QPV	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207409	SEPA		
A	IB0000003QPW	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208417	SEPA		
A	IB0000003QPX	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209758	SEPA		
A	IB0000003QPY	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209778	SEPA		
A	IB0000003QPZ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206088	SEPA		
A	IB0000003QQ0	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208813	SEPA		
A	IB0000003QQ1	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209056	SEPA		
A	IB0000003QZ2	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204444	SEPA		
A	IB0000003RSM	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200050	SEPA		
A	IB0000003RSN	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200395	SEPA		
A	IB0000003RSO	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200490	SEPA		
A	IB0000003RSP	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201205	SEPA		
A	IB0000003RSR	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206670	SEPA		
A	IB0000003TC4	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200053	SEPA		
A	IB0000003TC5	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208746	SEPA		
A	IB0000003TC6	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200034	SEPA		
A	IB0000003TC7	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200085	SEPA		
A	IB0000003TC8	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200189	SEPA		
A	IB0000003TC9	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200196	SEPA		
A	IB0000003TCA	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200225	SEPA		
A	IB0000003TCB	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200253	SEPA		
A	IB0000003TCC	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200262	SEPA		
A	IB0000003TCD	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200277	SEPA		
A	IB0000003TCE	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200318	SEPA		
A	IB0000003TCF	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200326	SEPA		
A	IB0000003TCG	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200384	SEPA		
A	IB0000003TCH	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207289	SEPA		
A	IB0000003TCI	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200450	SEPA		
A	IB0000003TCJ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200459	SEPA		
A	IB0000003TCK	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200468	SEPA		
A	IB0000003TCL	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200496	SEPA		
A	IB0000003TCM	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200557	SEPA		
A	IB0000003TCN	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200574	SEPA		
A	IB0000003TCO	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200575	SEPA		
A	IB0000003TCP	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200672	SEPA		
A	IB0000003TCQ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200675	SEPA		
A	IB0000003TCR	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200784	SEPA		
A	IB0000003TCS	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200844	SEPA		
A	IB0000003TCT	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200898	SEPA		
A	IB0000003TCU	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200903	SEPA		
A	IB0000003TCV	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200944	SEPA		
A	IB0000003TCW	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200972	SEPA		
A	IB0000003TCX	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201003	SEPA		
A	IB0000003TCY	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201071	SEPA		
A	IB0000003TCZ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201084	SEPA		
A	IB0000003TD0	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201174	SEPA		
A	IB0000003TD1	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201221	SEPA		
A	IB0000003TD2	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201225	SEPA		
A	IB0000003TD3	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201433	SEPA		
A	IB0000003TD4	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201570	SEPA		
A	IB0000003TD5	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201596	SEPA		
A	IB0000003TD6	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201612	SEPA		
A	IB0000003TD7	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201026	SEPA		
A	IB0000003TD8	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201735	SEPA		
A	IB0000003TD9	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201841	SEPA		
A	IB0000003TDA	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201847	SEPA		
A	IB0000003TDB	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201854	SEPA		
A	IB0000003TDC	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201995	SEPA		
A	IB0000003TDD	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202037	SEPA		
A	IB0000003TDE	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202046	SEPA		
A	IB0000003TDF	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202044	SEPA		
A	IB0000003TDG	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202050	SEPA		
A	IB0000003TDH	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200206	SEPA		
A	IB0000003TDI	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202173	SEPA		
A	IB0000003TDJ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202178	SEPA		
A	IB0000003TDK	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202381	SEPA		
A	IB0000003TDL	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202529	SEPA		
A	IB0000003TDM	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202542	SEPA		
A	IB0000003TDN	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202569	SEPA		
A	IB0000003TDO	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202576	SEPA		
A	IB0000003TDP	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202585	SEPA		
A	IB0000003TDQ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202608	SEPA		
A	IB0000003TDR	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202620	SEPA		
A	IB0000003TDS	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202634	SEPA		
A	IB0000003TDT	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202646	SEPA		
A	IB0000003TDU	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202662	SEPA		
A	IB0000003TDV	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202741	SEPA		
A	IB0000003TDW	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202791	SEPA		
A	IB0000003TDX	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202820	SEPA		
A	IB0000003TDY	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202950	SEPA		
A	IB0000003TDZ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202968	SEPA		
A	IB0000003TE0	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202977	SEPA		
A	IB0000003TE1	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202990	SEPA		
A	IB0000003TE2	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203081	SEPA		
A	IB0000003TE3	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203089	SEPA		
A	IB0000003TE4	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203106	SEPA		
A	IB0000003TE5	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203342	SEPA		
A	IB0000003TE6	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203383	SEPA		
A	IB0000003TE7	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203460	SEPA		
A	IB0000003TE8	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203527	SEPA		
A	IB0000003TE9	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203547	SEPA		
A	IB0000003TEA	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203584	SEPA		
A	IB0000003TEB	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203581	SEPA		
A	IB0000003TEC	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203698	SEPA		
A	IB0000003TED	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203713	SEPA		
A	IB0000003TEE	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203716	SEPA		
A	IB0000003TEF	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203782	SEPA		
A	IB0000003TEG	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203953	SEPA		
A	IB0000003TEH	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203964	SEPA		
A	IB0000003TEI	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204009	SEPA		
A	IB0000003TEJ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204071	SEPA		
